rv_city,rv_price
las vegas,$1995
las vegas,$20191
las vegas,$87541
las vegas,$82466
las vegas,$143737
las vegas,$97808
las vegas,$122108
wichita,$38400
wichita,$41500
wichita,$18750
wichita,$125
wichita,$22900
wichita,$99900
wichita,$99900
wichita,$29900
wichita,$29995
wichita,$26900
wichita,$22400
wichita,$79900
wichita,$25900
wichita,$22600
wichita,$44900
wichita,$9000
wichita,$15990
wichita,$33500
wichita,$29000
fresno,$1360
fresno,$7684
fresno,$1519
fresno,$1425
fresno,$2200
fresno,$1570
fresno,$15995
fresno,$1876
fresno,$17495
fresno,$39900
fresno,$29995
fresno,$1827
fresno,$1582
fresno,$1917
fresno,$2138
fresno,$74995
fresno,$2872
fresno,$631
fresno,$663
oklahoma city,$14900
oklahoma city,$3392
oklahoma city,$1599
oklahoma city,$3130
oklahoma city,$1000
oklahoma city,$39959
oklahoma city,$45
phoenix,$18
phoenix,$22900
phoenix,$29900
phoenix,$39900
phoenix,$26500
phoenix,$54990
phoenix,$34000
phoenix,$545
phoenix,$29900
phoenix,$54900
phoenix,$37900
phoenix,$79
phoenix,$6090
phoenix,$91548
phoenix,$350
phoenix,$57900
phoenix,$100
tucson,$46900
tucson,$29900
tucson,$22900
tucson,$16900
tucson,$35287
tucson,$43900
tucson,$39900
tucson,$28900
tucson,$37600
tucson,$31900
tucson,$69500
tucson,$55900
tucson,$42500
tucson,$31900
tucson,$51100
tucson,$50900
sacramento,$15900
sacramento,$12900
sacramento,$35900
sacramento,$24900
sacramento,$49900
sacramento,$86900
sacramento,$54900
sacramento,$23900
sacramento,$19900
sacramento,$23900
sacramento,$59900
sacramento,$24900
sacramento,$21900
sacramento,$25900
sacramento,$22900
sacramento,$9999
sacramento,$120
sacramento,$24900
sacramento,$36000
sacramento,$10900
minneapolis,$1000
minneapolis,$25448
minneapolis,$12987
minneapolis,$4884
minneapolis,$7531
minneapolis,$4787
minneapolis,$4279
minneapolis,$2964
minneapolis,$3376
minneapolis,$14999
minneapolis,$7399
minneapolis,$27772
minneapolis,$9800
minneapolis,$3500
minneapolis,$87900
minneapolis,$2595
minneapolis,$6695
minneapolis,$4395
minneapolis,$14750
houston,$12995
houston,$31200
houston,$675
houston,$75
houston,$19734
houston,$300
houston,$687
houston,$688
houston,$15500
houston,$27999
houston,$17900
houston,$127751
houston,$33223
houston,$2500
houston,$10495
houston,$91309
houston,$77329
south florida,$46500
south florida,$55900
south florida,$19000
south florida,$89900
south florida,$50000
south florida,$51643
south florida,$22599
south florida,$17000
portland,$79900
portland,$37000
portland,$72600
portland,$95
portland,$7900
portland,$500
portland,$79900
portland,$64832
portland,$114900
portland,$5500
portland,$59999
portland,$87400
portland,$5500
portland,$18999
portland,$79900
portland,$75
portland,$33999
portland,$67400
las vegas,$35991
las vegas,$16350
las vegas,$23411
las vegas,$56500
las vegas,$22995
las vegas,$18591
las vegas,$18991
las vegas,$102108
las vegas,$21671
las vegas,$32989
las vegas,$41500
las vegas,$7295
las vegas,$18450
las vegas,$369000
wichita,$34250
wichita,$39900
wichita,$13995
wichita,$13990
wichita,$149900
wichita,$28900
wichita,$19950
wichita,$53900
wichita,$25830
wichita,$25980
wichita,$19995
wichita,$16500
wichita,$7995
wichita,$16500
wichita,$51900
fresno,$848
fresno,$1688
fresno,$1775
fresno,$1925
fresno,$1888
fresno,$1950
fresno,$2306
fresno,$500
fresno,$14995
fresno,$2856
fresno,$3235
los angeles,$2925
phoenix,$25
phoenix,$23900
phoenix,$29900
phoenix,$100
phoenix,$68440
phoenix,$26265
phoenix,$83166
phoenix,$8995
austin,$44500
tucson,$31995
tucson,$22900
tucson,$59900
tucson,$39995
tucson,$42995
tucson,$59995
tucson,$37900
tucson,$199995
tucson,$47995
tucson,$57400
tucson,$32995
tucson,$28900
sacramento,$25
sacramento,$150
sacramento,$120
sacramento,$50
sacramento,$100
sacramento,$22950
sacramento,$18950
sacramento,$33950
sacramento,$29588
sacramento,$33950
sacramento,$24950
sacramento,$24950
sacramento,$14999
sacramento,$14588
sacramento,$21588
sacramento,$17950
minneapolis,$10995
minneapolis,$19450
minneapolis,$21995
minneapolis,$36500
minneapolis,$51000
minneapolis,$26500
minneapolis,$9995
minneapolis,$35995
minneapolis,$3995
minneapolis,$19995
minneapolis,$22475
minneapolis,$3500
minneapolis,$3995
minneapolis,$5900
minneapolis,$8290
minneapolis,$8490
minneapolis,$10488
minneapolis,$15990
minneapolis,$54988
minneapolis,$36085
houston,$103909
houston,$33995
houston,$35735
houston,$68050
houston,$31321
houston,$19999
houston,$15999
houston,$28999
houston,$200000
houston,$200000
houston,$1200
portland,$89900
portland,$29995
portland,$72600
portland,$23999
portland,$9700
portland,$48700
portland,$83999
portland,$27999
portland,$80
portland,$25999
portland,$94700
portland,$20899
portland,$1
portland,$79900
portland,$19950
las vegas,$20995
las vegas,$11900
las vegas,$500
las vegas,$27500
las vegas,$4200
las vegas,$37500
las vegas,$39999
las vegas,$74900
las vegas,$58995
las vegas,$13650
las vegas,$6595
las vegas,$6595
las vegas,$19637
wichita,$27500
wichita,$21500
wichita,$20625
wichita,$33800
wichita,$29995
wichita,$21500
wichita,$63900
wichita,$50
wichita,$44500
wichita,$15990
wichita,$42500
wichita,$129850
wichita,$107900
wichita,$42900
wichita,$68900
wichita,$109900
wichita,$63900
wichita,$121900
wichita,$15900
wichita,$35260
fresno,$13850
fresno,$3448
fresno,$14419
fresno,$18100
fresno,$19369
fresno,$20669
fresno,$13144
fresno,$26038
fresno,$1770
fresno,$2269
fresno,$2519
fresno,$2100
fresno,$2623
fresno,$3166
fresno,$2744
fresno,$3029
fresno,$3908
fresno,$4233
fresno,$6892
fresno,$6631
los angeles,$1
los angeles,$1
los angeles,$6595
los angeles,$1
los angeles,$2
los angeles,$1
los angeles,$45995
los angeles,$21995
los angeles,$12500
los angeles,$1
los angeles,$1775
los angeles,$1
los angeles,$6495
los angeles,$1
los angeles,$1
phoenix,$18408
phoenix,$50
phoenix,$84900
phoenix,$41883
phoenix,$56900
phoenix,$36900
phoenix,$69
phoenix,$7998
phoenix,$24950
phoenix,$59900
phoenix,$23900
phoenix,$8998
phoenix,$69995
phoenix,$99995
austin,$1998
austin,$19500
austin,$19800
austin,$18587
austin,$150
austin,$6000
austin,$4999
austin,$48
austin,$6900
austin,$16964
austin,$1000
austin,$18067
austin,$18067
austin,$45
austin,$6900
austin,$15500
austin,$5000
austin,$300
austin,$3898
tucson,$159995
tucson,$71900
tucson,$15495
tucson,$22900
tucson,$22900
tucson,$34995
tucson,$69500
tucson,$44995
tucson,$14995
tucson,$32500
tucson,$86995
tucson,$39995
tucson,$109995
tucson,$34995
tucson,$34995
tucson,$39900
tucson,$15900
sacramento,$25195
sacramento,$11595
sacramento,$11595
sacramento,$22895
sacramento,$1
sacramento,$19950
sacramento,$19950
sacramento,$12000
sacramento,$14500
sacramento,$38995
sacramento,$35995
sacramento,$8500
sacramento,$20995
sacramento,$9995
minneapolis,$35985
minneapolis,$169977
minneapolis,$96988
minneapolis,$15985
minneapolis,$16685
minneapolis,$16685
minneapolis,$14785
minneapolis,$35985
minneapolis,$39985
minneapolis,$26985
minneapolis,$51285
minneapolis,$51085
minneapolis,$47085
minneapolis,$46085
minneapolis,$40285
minneapolis,$37985
minneapolis,$1
minneapolis,$38985
portland,$350
portland,$56999
portland,$129900
portland,$69700
portland,$59999
portland,$75
portland,$64900
portland,$59999
portland,$64999
portland,$175
portland,$219900
portland,$79999
portland,$263600
portland,$26999
portland,$89900
portland,$85999
portland,$92200
portland,$74700
portland,$89999
las vegas,$12500
las vegas,$6995
las vegas,$54750
las vegas,$75
las vegas,$500
las vegas,$575
las vegas,$150
las vegas,$575
las vegas,$10
las vegas,$16995
las vegas,$10000
las vegas,$7750
las vegas,$2500
las vegas,$1600
las vegas,$36975
las vegas,$10495
las vegas,$59995
las vegas,$26888
las vegas,$26888
las vegas,$21999
wichita,$39900
wichita,$142300
wichita,$99900
wichita,$13995
wichita,$40900
wichita,$64900
wichita,$264500
wichita,$69900
wichita,$21500
wichita,$23900
wichita,$38400
wichita,$13990
wichita,$20000
fresno,$9285
fresno,$6944
fresno,$8467
fresno,$3899
fresno,$26985
fresno,$4500
fresno,$1
fresno,$89995
fresno,$79995
fresno,$28995
fresno,$18995
fresno,$9995
fresno,$1
los angeles,$1
los angeles,$1619
los angeles,$220
los angeles,$4650
los angeles,$1
los angeles,$1
los angeles,$7995
los angeles,$16999
los angeles,$920
los angeles,$1
los angeles,$14369
los angeles,$981
phoenix,$55228
phoenix,$27747
phoenix,$30094
phoenix,$38900
phoenix,$21181
phoenix,$19608
phoenix,$128294
phoenix,$49900
phoenix,$39900
phoenix,$32573
phoenix,$27990
phoenix,$19990
austin,$27287
austin,$24
austin,$6900
austin,$135
austin,$3098
austin,$6900
austin,$19500
austin,$114000
austin,$300
austin,$150
austin,$18000
austin,$14000
austin,$50
austin,$35000
austin,$150
austin,$10000
austin,$10999
austin,$4040
austin,$6195
tucson,$39995
tucson,$22900
tucson,$24995
tucson,$24900
tucson,$69900
tucson,$19995
tucson,$25995
tucson,$46900
tucson,$32700
sacramento,$10995
sacramento,$67995
sacramento,$15995
sacramento,$44950
sacramento,$25995
sacramento,$29995
sacramento,$9995
sacramento,$49995
minneapolis,$41885
minneapolis,$38985
minneapolis,$82988
minneapolis,$5000
minneapolis,$9795
minneapolis,$260
minneapolis,$260
minneapolis,$1450
minneapolis,$5995
minneapolis,$5995
portland,$35999
portland,$94700
portland,$29999
portland,$175
portland,$107400
portland,$51411
portland,$189900
portland,$67228
las vegas,$9999
las vegas,$18000
las vegas,$9995
las vegas,$20
las vegas,$4394
las vegas,$30000
las vegas,$30000
las vegas,$13942
las vegas,$24995
wichita,$22900
wichita,$17900
wichita,$32500
wichita,$7995
wichita,$99900
wichita,$16500
wichita,$29900
wichita,$52500
wichita,$20625
wichita,$21000
wichita,$29900
wichita,$75900
wichita,$18750
fresno,$125
fresno,$18
fresno,$3550
fresno,$8467
fresno,$150
fresno,$3876
fresno,$5629
fresno,$8401
fresno,$6164
fresno,$14995
fresno,$6713
fresno,$7008
fresno,$7190
fresno,$8865
fresno,$8414
fresno,$7089
fresno,$6445
fresno,$6713
los angeles,$44998
los angeles,$84990
los angeles,$14369
los angeles,$1150
los angeles,$7995
los angeles,$135
los angeles,$1
los angeles,$2999
los angeles,$1
los angeles,$13999
los angeles,$45995
los angeles,$29998
los angeles,$1
los angeles,$18050
los angeles,$950
los angeles,$1863
austin,$7999
austin,$7800
austin,$10
tucson,$22995
tucson,$57400
tucson,$23995
tucson,$25300
tucson,$23900
tucson,$69500
tucson,$49900
tucson,$29990
tucson,$39800
tucson,$30500
tucson,$23900
tucson,$52900
tucson,$75
tucson,$6000
tucson,$7000
las vegas,$49500
las vegas,$16350
las vegas,$14879
las vegas,$30995
las vegas,$13899
las vegas,$25813
las vegas,$20075
las vegas,$27005
las vegas,$18991
las vegas,$91223
las vegas,$39991
las vegas,$90812
las vegas,$29900
los angeles,$1863
los angeles,$30
los angeles,$34998
los angeles,$1
los angeles,$920
los angeles,$9998
los angeles,$2900
los angeles,$981
los angeles,$8798
los angeles,$22495
los angeles,$3500
los angeles,$1
los angeles,$1
los angeles,$1
tucson,$37600
tucson,$29990
tucson,$32700
tucson,$57600
tucson,$51100
tucson,$55900
tucson,$63400
tucson,$21368
tucson,$25300
tucson,$59900
tucson,$8350
tucson,$24900
tucson,$69500
tucson,$22900
tucson,$20900
tulsa,$1856
los angeles,$200
los angeles,$58998
los angeles,$44997
los angeles,$44998
los angeles,$1
los angeles,$1
los angeles,$199
los angeles,$100
los angeles,$3938
los angeles,$25429
los angeles,$26795
los angeles,$10997
los angeles,$39997
los angeles,$100
los angeles,$100
los angeles,$60
los angeles,$26400
los angeles,$35000
los angeles,$60
los angeles,$60
tulsa,$5495
tulsa,$2400
tulsa,$2940
tulsa,$4999
tulsa,$500
tulsa,$10190
tulsa,$74995
tulsa,$13800
tulsa,$3240
tulsa,$4100
tulsa,$2425
tulsa,$2425
tulsa,$4420
tulsa,$2620
dallas,$10500
los angeles,$6350
los angeles,$22497
los angeles,$35
los angeles,$19500
los angeles,$60
los angeles,$1
south florida,$18499
oklahoma city,$23900
tulsa,$3485
tulsa,$249
tulsa,$4240
tulsa,$1645
tulsa,$4100
tulsa,$189
tulsa,$26950
tulsa,$7000
tulsa,$7000
tulsa,$3275
tulsa,$3275
tulsa,$1350
tulsa,$25000
tulsa,$25000
tulsa,$5000
dallas,$5695
dallas,$8500
dallas,$2800
dallas,$12500
dallas,$16900
dallas,$39900
dallas,$23900
dallas,$22495
dallas,$19500
dallas,$17900
dallas,$28500
dallas,$43500
dallas,$115
dallas,$18000
atlanta,$19966
seattle,$19995
san antonio,$4999
south florida,$20899
south florida,$3900
south florida,$3900
south florida,$12500
south florida,$350
south florida,$35428
south florida,$3280
south florida,$23995
south florida,$22995
south florida,$24900
south florida,$49900
south florida,$679
south florida,$3640
south florida,$900000
south florida,$15995
south florida,$4179
south florida,$3599
south florida,$2730
south florida,$200
oklahoma city,$1000
oklahoma city,$85000
oklahoma city,$85000
oklahoma city,$85000
oklahoma city,$15900
oklahoma city,$16900
oklahoma city,$20900
oklahoma city,$16990
oklahoma city,$20900
oklahoma city,$179900
oklahoma city,$5995
oklahoma city,$4195
oklahoma city,$26900
tulsa,$2795
tulsa,$3720
tulsa,$2695
tulsa,$4475
tulsa,$2234
tulsa,$2660
tulsa,$2593
tulsa,$2201
tulsa,$5195
tulsa,$3995
tulsa,$650
dallas,$9800
dallas,$49000
dallas,$1615
dallas,$250
dallas,$55
dallas,$48500
dallas,$49999
dallas,$5060
dallas,$33995
dallas,$149
dallas,$500
dallas,$149
dallas,$29995
dallas,$149
dallas,$58000
atlanta,$14466
atlanta,$25988
atlanta,$10966
atlanta,$3999
atlanta,$7999
atlanta,$85900
atlanta,$17875
atlanta,$150
atlanta,$12000
atlanta,$10896
atlanta,$14900
atlanta,$31599
atlanta,$15000
atlanta,$22991
atlanta,$22816
atlanta,$3500
atlanta,$78599
atlanta,$14475
atlanta,$39935
atlanta,$20497
seattle,$28990
seattle,$32544
seattle,$32544
seattle,$33211
seattle,$31244
seattle,$24995
seattle,$32995
seattle,$50
seattle,$10499
seattle,$16495
seattle,$36544
seattle,$62777
seattle,$19555
seattle,$28995
seattle,$62777
seattle,$29999
seattle,$29999
seattle,$14999
seattle,$385000
seattle,$7988
san antonio,$3600
san antonio,$1
san antonio,$49999
san antonio,$34900
san antonio,$24995
san antonio,$9995
san antonio,$47995
san antonio,$54995
san antonio,$56995
san antonio,$56744
san antonio,$16125
san antonio,$13999
san antonio,$6700
san antonio,$22333
houston,$48999
south florida,$200
south florida,$200
south florida,$5839
south florida,$43500
south florida,$16000
south florida,$20
south florida,$60
south florida,$15981
south florida,$19995
south florida,$26595
south florida,$6800
south florida,$14595
south florida,$1
south florida,$379900
south florida,$19874
south florida,$49995
south florida,$165
south florida,$15981
south florida,$22595
south florida,$26500
oklahoma city,$695
oklahoma city,$695
oklahoma city,$39900
oklahoma city,$8400
oklahoma city,$400
oklahoma city,$37900
oklahoma city,$12900
oklahoma city,$72900
oklahoma city,$9995
oklahoma city,$33990
oklahoma city,$22900
oklahoma city,$15900
oklahoma city,$19900
oklahoma city,$29900
oklahoma city,$145900
oklahoma city,$16900
oklahoma city,$18900
oklahoma city,$26900
oklahoma city,$1800
tulsa,$199
tulsa,$54425
tulsa,$825
tulsa,$1595
tulsa,$7760
tulsa,$2880
tulsa,$13900
tulsa,$16000
tulsa,$695
tulsa,$2620
tulsa,$1595
tulsa,$8170
tulsa,$5125
tulsa,$3340
tulsa,$795
dallas,$55
dallas,$1615
dallas,$1
dallas,$46858
dallas,$2195
dallas,$17459
dallas,$5060
dallas,$1600
dallas,$1600
dallas,$10959
dallas,$17700
dallas,$58995
dallas,$1940
dallas,$9865
dallas,$6295
dallas,$41950
atlanta,$23477
atlanta,$24966
atlanta,$6999
atlanta,$8000
atlanta,$20500
atlanta,$10896
atlanta,$2795
atlanta,$13945
atlanta,$31986
atlanta,$100000
atlanta,$27676
seattle,$69995
seattle,$14988
seattle,$14988
seattle,$14988
seattle,$11995
seattle,$28995
seattle,$83995
seattle,$24995
seattle,$17995
seattle,$69995
seattle,$57995
seattle,$165743
seattle,$165743
seattle,$10995
seattle,$83995
seattle,$28995
seattle,$29995
seattle,$10988
san antonio,$22333
san antonio,$15900
san antonio,$36888
san antonio,$18995
san antonio,$17485
san antonio,$16650
san antonio,$26814
san antonio,$18897
san antonio,$37032
san antonio,$24588
san antonio,$19987
san antonio,$83390
san antonio,$27995
san antonio,$22650
san antonio,$25450
san antonio,$28376
san antonio,$25501
san antonio,$21460
houston,$67995
houston,$3335
houston,$46999
houston,$19995
houston,$39828
houston,$24995
houston,$41995
houston,$38999
houston,$46999
houston,$52098
houston,$99948
houston,$39995
houston,$39487
south florida,$22650
south florida,$16995
south florida,$53874
south florida,$37350
south florida,$14350
south florida,$4650
south florida,$3900
south florida,$69777
south florida,$39995
south florida,$22595
south florida,$14595
south florida,$112595
south florida,$19995
south florida,$17250
south florida,$15981
south florida,$3035
oklahoma city,$24900
oklahoma city,$49900
oklahoma city,$17900
tulsa,$2915
tulsa,$849
tulsa,$5650
tulsa,$2855
tulsa,$3693
tulsa,$3740
tulsa,$2234
tulsa,$1780
tulsa,$85
tulsa,$850
tulsa,$1725
tulsa,$3100
tulsa,$470000
tulsa,$6195
tulsa,$12999
tulsa,$13450
tulsa,$13950
tulsa,$5495
dallas,$5150
dallas,$1
dallas,$27000
dallas,$38000
dallas,$25459
dallas,$19995
dallas,$18995
dallas,$275000
dallas,$4495
dallas,$3995
dallas,$4195
dallas,$100
dallas,$22000
dallas,$3650
dallas,$19995
dallas,$1
atlanta,$7400
atlanta,$31986
atlanta,$9500
atlanta,$9500
atlanta,$15945
atlanta,$23966
atlanta,$21281
atlanta,$100
atlanta,$29900
atlanta,$17950
atlanta,$74950
atlanta,$109950
atlanta,$15950
seattle,$10988
seattle,$10988
seattle,$30
seattle,$38950
seattle,$12000
seattle,$60
seattle,$5
seattle,$12000
seattle,$3000
seattle,$380
seattle,$1
seattle,$1
seattle,$1
seattle,$1
seattle,$1
seattle,$1
seattle,$11500
seattle,$11500
seattle,$10500
portland,$245
san antonio,$400
san antonio,$73523
san antonio,$24569
san antonio,$41638
san antonio,$50000
san antonio,$14500
san antonio,$18699
san antonio,$18700
san antonio,$76866
san antonio,$54220
san antonio,$29970
san antonio,$17831
san antonio,$30585
san antonio,$47319
san antonio,$17485
san antonio,$17831
san antonio,$29815
san antonio,$35626
san antonio,$48990
wichita,$21500
fresno,$5899
austin,$10
phoenix,$134900
sacramento,$17995
minneapolis,$5995
houston,$39487
houston,$42995
houston,$77981
houston,$5800
houston,$11900
houston,$3300
houston,$8900
houston,$85549
houston,$81353
houston,$16000
south florida,$16750
south florida,$4680
south florida,$2730
south florida,$4900
south florida,$3108
south florida,$18499
south florida,$4090
south florida,$20899
south florida,$2534
south florida,$12500
tulsa,$4100
tulsa,$7000
tulsa,$1285
tulsa,$1600
tulsa,$44999
tulsa,$9200
tulsa,$1615
tulsa,$4244
tulsa,$379
tulsa,$249
tulsa,$1615
tulsa,$2640
tulsa,$25
tulsa,$22500
tulsa,$45900
tulsa,$19236
dallas,$1
dallas,$1
dallas,$18977
dallas,$25995
dallas,$2395
dallas,$50
dallas,$14997
dallas,$52044
dallas,$2500
dallas,$28888
dallas,$5650
dallas,$2500
dallas,$5150
las vegas,$12995
atlanta,$29950
atlanta,$64950
atlanta,$9488
atlanta,$4475
atlanta,$1899
atlanta,$1399
atlanta,$17675
atlanta,$51486
atlanta,$12566
atlanta,$6395
atlanta,$12933
atlanta,$1995
atlanta,$13450
atlanta,$89500
atlanta,$8977
atlanta,$23477
tucson,$30500
seattle,$1000
seattle,$1000
seattle,$1000
portland,$69800
portland,$660
portland,$53801
portland,$8900
portland,$660
san antonio,$45871
san antonio,$2500
san antonio,$100
san antonio,$43729
san antonio,$26237
san antonio,$24588
san antonio,$26237
san antonio,$45000
san antonio,$12995
san antonio,$26168
san antonio,$25995
san antonio,$64995
san antonio,$59995
san antonio,$39995
wichita,$79900
wichita,$9000
wichita,$22400
wichita,$19995
wichita,$13995
wichita,$17400
wichita,$25900
wichita,$34250
wichita,$22600
wichita,$21500
wichita,$37500
wichita,$19950
wichita,$39900
wichita,$20000
wichita,$40900
wichita,$19995
wichita,$32500
wichita,$135600
wichita,$25830
wichita,$52500
fresno,$4351
fresno,$4208
fresno,$3380
fresno,$3226
fresno,$3113
fresno,$2950
fresno,$3063
fresno,$46500
fresno,$13500
fresno,$120
fresno,$52500
fresno,$1200
fresno,$12995
fresno,$19995
fresno,$24995
fresno,$17995
austin,$12000
austin,$130
austin,$7999
austin,$22850
austin,$600
austin,$5995
austin,$60
austin,$6200
austin,$83995
austin,$158
austin,$250
austin,$18950
austin,$9500
austin,$35500
austin,$24950
austin,$34950
austin,$14000
austin,$7999
austin,$10999
austin,$900
phoenix,$79900
phoenix,$46669
phoenix,$109462
phoenix,$34204
phoenix,$29621
phoenix,$136934
phoenix,$19608
phoenix,$180701
phoenix,$120733
sacramento,$15
sacramento,$32000
sacramento,$32000
sacramento,$49950
sacramento,$79900
sacramento,$89950
sacramento,$19950
sacramento,$35900
sacramento,$47950
sacramento,$19950
sacramento,$59950
sacramento,$89950
sacramento,$35900
sacramento,$45900
sacramento,$59950
sacramento,$35900
minneapolis,$13395
minneapolis,$13195
minneapolis,$30
minneapolis,$30
minneapolis,$7578
minneapolis,$2
minneapolis,$38500
minneapolis,$11500
minneapolis,$35900
minneapolis,$4500
minneapolis,$1999
minneapolis,$5000
minneapolis,$13000
minneapolis,$7995
minneapolis,$23995
minneapolis,$24900
houston,$9750
houston,$31999
houston,$26500
houston,$19500
houston,$18900
houston,$13900
houston,$15000
houston,$13500
houston,$12500
houston,$34999
houston,$19959
houston,$9800
houston,$115000
houston,$19997
houston,$52997
houston,$299998
houston,$16500
houston,$1
houston,$44990
houston,$169
tulsa,$29477
tulsa,$11900
tulsa,$24900
tulsa,$2895
tulsa,$19500
tulsa,$7900
tulsa,$17900
tulsa,$1550
las vegas,$156312
las vegas,$13647
las vegas,$2800
las vegas,$50
las vegas,$50
las vegas,$170
las vegas,$3999
las vegas,$16467
las vegas,$27500
las vegas,$69999
las vegas,$24
las vegas,$15000
las vegas,$14955
las vegas,$19800
las vegas,$14930
las vegas,$3500
las vegas,$19800
las vegas,$28750
las vegas,$25000
las vegas,$25000
atlanta,$875
atlanta,$450
tucson,$62900
tucson,$84950
tucson,$24900
tucson,$44995
tucson,$49995
tucson,$22900
tucson,$39800
tucson,$11995
tucson,$57600
tucson,$109995
tucson,$47900
tucson,$86995
tucson,$25300
tucson,$2150
portland,$104888
portland,$40973
portland,$660
portland,$58587
portland,$351239
portland,$29990
portland,$40
portland,$86441
portland,$116884
portland,$8000
portland,$39731
portland,$127438
portland,$53666
portland,$134040
portland,$11000
portland,$144600
portland,$96277
san antonio,$33842
san antonio,$25995
san antonio,$19995
san antonio,$14995
san antonio,$65900
san antonio,$6500
san antonio,$6500
san antonio,$7200
san antonio,$5500
san antonio,$6200
wichita,$74900
wichita,$16500
wichita,$11000
wichita,$21500
wichita,$53900
wichita,$21000
wichita,$25980
wichita,$27500
wichita,$29995
wichita,$18750
wichita,$9000
wichita,$46900
wichita,$28400
wichita,$15990
wichita,$19995
wichita,$109900
wichita,$22850
wichita,$34250
wichita,$107900
wichita,$13990
fresno,$20995
fresno,$17995
fresno,$2000
fresno,$12000
fresno,$38950
fresno,$17995
fresno,$28995
fresno,$23995
fresno,$13995
fresno,$1200
fresno,$9000
fresno,$10495
fresno,$12500
fresno,$9900
fresno,$2409
fresno,$2316
fresno,$2324
fresno,$2101
fresno,$2101
fresno,$42900
austin,$175
austin,$1
austin,$18500
austin,$9000
austin,$9000
austin,$7500
austin,$1
austin,$34000
austin,$26997
austin,$64946
phoenix,$143237
phoenix,$109334
phoenix,$13990
phoenix,$54900
phoenix,$33000
phoenix,$399
phoenix,$22900
phoenix,$38443
phoenix,$110000
phoenix,$545
phoenix,$69000
phoenix,$545
phoenix,$31289
phoenix,$69995
phoenix,$49900
phoenix,$90734
sacramento,$15
sacramento,$34900
sacramento,$57950
sacramento,$47950
sacramento,$59900
sacramento,$1
sacramento,$6500
sacramento,$42950
sacramento,$74900
sacramento,$47950
sacramento,$19900
sacramento,$49950
sacramento,$17950
sacramento,$250
sacramento,$22995
sacramento,$24995
minneapolis,$3000
minneapolis,$3000
minneapolis,$3000
minneapolis,$115
minneapolis,$2000
minneapolis,$6999
minneapolis,$7499
minneapolis,$2599
minneapolis,$2599
minneapolis,$19000
minneapolis,$50
minneapolis,$350
minneapolis,$6700
minneapolis,$65
minneapolis,$20
minneapolis,$1
minneapolis,$25000
minneapolis,$7500
houston,$33900
houston,$11995
houston,$33800
houston,$31990
houston,$3495
houston,$795
houston,$6491
houston,$6491
houston,$19911
houston,$1940
houston,$6491
houston,$3340
houston,$895
houston,$3995
houston,$5495
tulsa,$2500
tulsa,$1285
las vegas,$49900
las vegas,$12900
las vegas,$100
las vegas,$14899
las vegas,$15000
las vegas,$6595
las vegas,$6595
las vegas,$4000
las vegas,$14800
las vegas,$49995
las vegas,$26999
las vegas,$127900
las vegas,$11995
las vegas,$16450
las vegas,$10995
tucson,$5400
tucson,$1280
tucson,$2085
tucson,$1395
tucson,$1220
tucson,$660
tucson,$7205
tucson,$21368
tucson,$8799
tucson,$1760
tucson,$1760
tucson,$1610
tucson,$1065
tucson,$3535
tucson,$2595
portland,$39950
portland,$78944
portland,$92634
portland,$47900
portland,$114998
portland,$39923
portland,$146727
portland,$132556
portland,$41474
portland,$101205
portland,$86894
portland,$5600
portland,$400
portland,$78944
portland,$49816
portland,$33000
portland,$318494
portland,$69188
portland,$19995
san antonio,$18500
wichita,$15900
wichita,$92500
wichita,$61500
wichita,$121900
wichita,$14900
wichita,$16500
wichita,$21980
wichita,$63900
wichita,$20000
wichita,$8000
wichita,$19995
wichita,$42500
wichita,$52500
wichita,$264500
wichita,$29995
wichita,$18750
wichita,$38400
fresno,$500
fresno,$1644
fresno,$2139
fresno,$2770
fresno,$3218
fresno,$1190
fresno,$4718
phoenix,$100271
phoenix,$69900
phoenix,$19200
phoenix,$249
phoenix,$129995
phoenix,$153193
phoenix,$430081
phoenix,$239430
phoenix,$21900
phoenix,$31289
phoenix,$69999
phoenix,$17995
phoenix,$81409
phoenix,$32400
phoenix,$13998
phoenix,$153193
phoenix,$43456
phoenix,$64900
phoenix,$67668
sacramento,$49995
sacramento,$24995
sacramento,$21995
sacramento,$16995
sacramento,$24995
sacramento,$175
sacramento,$42500
sacramento,$69900
sacramento,$57950
sacramento,$50
sacramento,$22900
sacramento,$55900
sacramento,$36900
sacramento,$19950
sacramento,$140
sacramento,$23995
sacramento,$65995
sacramento,$39900
minneapolis,$300
minneapolis,$22500
minneapolis,$55
minneapolis,$230
minneapolis,$24900
minneapolis,$30
minneapolis,$9250
minneapolis,$50
minneapolis,$60
minneapolis,$199
minneapolis,$6895
minneapolis,$10495
minneapolis,$4000
minneapolis,$75
minneapolis,$2900
houston,$19600
houston,$10
houston,$29500
houston,$24900
houston,$33900
houston,$31200
houston,$16368
houston,$6000
houston,$240
houston,$4200
houston,$1699
houston,$37800
houston,$54800
las vegas,$11995
las vegas,$14995
las vegas,$129995
las vegas,$69995
las vegas,$3500
las vegas,$16900
las vegas,$16000
las vegas,$41500
las vegas,$400
las vegas,$13999
las vegas,$11350
las vegas,$13000
las vegas,$17000
las vegas,$20500
tucson,$1610
tucson,$1065
tucson,$1950
tucson,$4050
tucson,$7205
tucson,$3535
